transaction_id,amount,time_of_day,location_risk,is_foreign,num_prev_transactions,account_age_days,is_fraud
7221,292.02,9,0.1,0,38,48,0
8440,53.43,13,0.06,0,22,188,0
3258,23.1,21,0.2,0,4,1040,0
4339,48.32,14,0.16,0,4,2468,0
4363,144.26,13,0.37,0,32,100,0
317,52.59,14,0.07,0,4,213,0
8070,84.55,22,0.34,0,35,1506,0
1852,169.25,7,0.09,0,37,2894,0
2485,62.12,13,0.06,0,29,1951,0
9874,1072.36,3,0.84,1,2,41,1
9575,47.83,15,0.04,0,12,2827,0
1079,24.62,13,0.23,0,8,1368,0
8359,5.31,11,0.38,1,33,1788,0
7334,73.08,7,0.28,0,10,2923,0
1072,26.61,7,0.31,0,27,575,0
104,71.04,9,0.16,0,47,2412,0
5749,424.06,8,0.33,0,28,1177,0
1419,60.18,21,0.35,0,38,632,0
1659,50.58,22,0.25,0,18,129,0
5285,61.68,21,0.33,0,8,1426,0
1150,201.96,21,0.36,0,4,1728,0
7151,146.96,15,0.17,0,35,2822,0
1569,97.78,8,0.16,0,33,443,0
1088,18.28,17,0.02,0,36,2637,0
6086,61.21,13,0.16,0,15,1094,0
8675,6.2,7,0.1,0,47,373,0
8342,80.85,10,0.36,0,29,1014,0
7812,5.82,17,0.36,0,11,2327,0
6085,27.9,21,0.37,0,2,1808,0
8774,53.0,13,0.01,0,8,2542,0
8758,39.69,14,0.4,0,39,2991,0
1693,50.86,12,0.12,0,23,2592,0
4735,56.31,18,0.16,1,31,2930,0
3388,81.49,19,0.33,0,14,1286,0
3647,66.8,8,0.31,0,9,2233,0
1684,172.87,21,0.22,0,22,275,0
9,91.91,6,0.15,0,49,2098,0
6063,67.71,12,0.11,0,22,710,0
6517,186.65,11,0.11,0,20,1526,0
4124,230.52,21,0.32,0,10,2929,0
8730,33.42,13,0.03,0,19,1177,0
6046,142.24,11,0.21,0,10,1400,0
568,57.53,16,0.23,0,41,1413,0
9162,101.59,9,0.13,0,49,384,0
1804,35.17,21,0.14,0,46,912,0
8502,37.01,11,0.07,0,30,1506,0
4901,0.61,20,0.09,0,13,2365,0
1600,224.61,9,0.14,0,23,1276,0
7932,146.64,21,0.06,1,21,348,0
9548,3.4,20,0.0,0,23,2662,0
2824,25.11,9,0.35,0,38,109,0
5468,195.42,15,0.32,0,41,2846,0
3530,57.94,11,0.11,0,6,1027,0
8684,93.2,14,0.38,0,5,2158,0
1156,139.72,8,0.34,0,27,1511,0
6548,69.87,15,0.33,0,9,2819,0
9089,25.6,19,0.28,0,4,472,0
7621,197.35,17,0.23,0,32,385,0
8297,96.15,11,0.4,0,36,627,0
4541,18.85,9,0.23,0,45,2097,0
9135,149.88,11,0.35,0,14,553,0
6483,97.44,8,0.31,0,15,1609,0
5827,101.42,15,0.0,0,32,257,0
1191,6.97,7,0.05,0,4,2042,0
7445,41.5,14,0.27,0,3,1306,0
8521,60.21,21,0.38,0,21,413,0
961,8.64,14,0.27,0,31,2599,0
7455,205.05,17,0.11,1,49,2591,0
37,36.33,11,0.26,0,37,2634,0
7517,33.58,8,0.09,0,2,2107,0
7645,18.0,6,0.0,0,43,932,0
4439,489.48,6,0.02,0,17,2475,0
6162,35.84,11,0.2,0,25,2983,0
7745,62.25,21,0.31,1,11,1192,0
9588,52.18,9,0.29,0,8,1794,0
8120,75.47,22,0.03,0,23,1527,0
6968,44.97,10,0.19,0,44,2224,0
5719,9.76,12,0.12,0,2,800,0
578,261.17,15,0.39,0,28,377,0
9834,92.65,3,0.95,0,4,15,1
4103,79.44,7,0.26,0,24,1054,0
7647,72.27,12,0.35,0,36,141,0
4152,0.0,7,0.13,0,2,2850,0
3131,163.52,8,0.39,0,46,79,0
4891,37.99,10,0.2,0,18,2210,0
9976,867.3,4,0.86,1,3,7,1
7472,3.91,8,0.27,0,33,2067,0
1834,137.86,9,0.26,0,33,938,0
9149,52.63,19,0.34,0,40,1758,0
4892,5.74,16,0.02,0,40,2506,0
2288,40.25,13,0.31,0,32,2584,0
1331,81.05,9,0.08,0,38,2865,0
2772,32.12,20,0.1,0,44,1760,0
3687,264.71,10,0.03,0,38,2549,0
8284,39.95,22,0.26,0,6,570,0
5929,95.32,12,0.3,1,22,1060,0
638,27.77,12,0.1,0,24,43,0
48,73.41,16,0.38,0,40,374,0
2603,138.09,19,0.17,0,26,1996,0
1966,88.62,10,0.05,1,8,2464,0
2169,112.76,17,0.23,0,35,2507,0
5050,73.25,19,0.25,0,41,175,0
3335,221.1,22,0.06,0,46,2672,0
3020,153.14,7,0.2,0,33,2411,0
8765,17.96,17,0.01,0,11,2779,0
9177,26.38,14,0.05,0,48,1417,0
1361,243.46,11,0.23,0,2,2073,0
5799,333.41,9,0.18,0,25,2086,0
9401,116.13,19,0.1,0,34,1863,0
3252,12.26,20,0.29,0,40,1233,0
6301,152.75,20,0.38,0,28,2809,0
2252,240.38,10,0.0,0,34,1033,0
6028,13.8,18,0.32,0,5,2670,0
1176,77.65,16,0.21,0,14,57,0
8800,64.74,6,0.36,0,34,816,0
3280,156.81,13,0.18,0,12,2872,0
2974,132.59,9,0.31,0,41,194,0
3397,174.53,8,0.27,0,18,2866,0
6940,37.11,22,0.23,0,45,2059,0
966,43.95,6,0.0,0,39,1772,0
8575,197.37,22,0.3,0,1,2132,0
743,137.68,21,0.17,0,6,2226,0
7515,94.02,16,0.35,0,3,1222,0
3315,24.55,14,0.14,0,27,2540,0
4899,9.4,18,0.3,0,28,1105,0
9341,112.09,14,0.13,0,40,1680,0
4673,129.23,16,0.19,0,47,1698,0
8619,1.51,6,0.21,0,17,593,0
1218,114.1,20,0.21,0,45,2037,0
4398,8.03,19,0.09,0,17,1959,0
6081,59.29,6,0.19,0,41,1656,0
2615,38.02,13,0.38,0,1,359,0
2621,155.56,12,0.18,0,19,1049,0
8715,219.93,6,0.27,0,33,368,0
7283,15.14,22,0.2,0,21,2519,0
3380,120.05,20,0.39,0,30,2398,0
7302,56.27,16,0.14,1,2,580,0
9858,1418.81,1,0.8,1,1,53,1
5606,91.05,15,0.02,0,15,1397,0
9814,150.19,15,0.02,0,36,441,0
5787,31.42,6,0.09,0,35,221,0
8519,61.12,22,0.23,0,9,2879,0
6851,25.72,12,0.4,0,9,570,0
1517,104.26,19,0.33,0,33,239,0
5099,54.77,17,0.35,0,33,466,0
7637,39.54,11,0.39,0,15,1066,0
9086,14.88,16,0.06,0,13,1688,0
8024,52.85,15,0.35,0,2,1440,0
2393,56.3,13,0.17,0,21,1479,0
587,7.89,12,0.19,0,16,2494,0
3520,23.67,20,0.17,0,5,886,0
7654,167.3,16,0.14,0,18,503,0
8947,152.11,8,0.13,0,1,2015,0
851,6.94,17,0.29,0,1,1242,0
336,4.16,21,0.17,0,48,922,0
6635,101.99,13,0.19,0,5,649,0
8973,32.16,7,0.13,0,38,348,0
7494,84.28,21,0.24,0,35,2217,0
2869,33.2,19,0.38,1,26,302,0
4873,21.9,19,0.0,0,10,2584,0
3551,162.86,7,0.27,0,1,1545,0
3843,64.55,14,0.25,0,17,2777,0
7263,110.85,12,0.0,0,46,1161,0
5825,19.11,22,0.36,0,20,1401,0
24,45.63,19,0.28,0,42,2610,0
1454,84.54,22,0.05,0,12,1598,0
1685,14.22,10,0.38,0,17,844,0
2311,70.81,12,0.09,0,33,1050,0
9064,49.88,17,0.36,0,42,1119,0
9407,26.43,19,0.28,0,45,2635,0
382,119.32,16,0.07,0,25,2114,0
5815,7.26,16,0.11,0,23,346,0
5551,30.12,18,0.38,0,46,710,0
9309,18.0,8,0.3,0,43,1663,0
1619,81.6,17,0.13,0,39,1024,0
790,294.28,22,0.14,0,29,2121,0
5984,4.56,22,0.27,0,31,1205,0
8673,68.85,18,0.06,0,21,830,0
4476,66.13,13,0.3,0,28,1117,0
5607,203.79,15,0.23,0,46,735,0
9313,123.21,8,0.11,0,27,90,0
5649,98.26,11,0.27,0,45,1381,0
6217,16.65,21,0.29,0,22,2004,0
2287,355.9,11,0.32,0,5,1532,0
9994,1077.11,1,0.94,1,2,47,1
7579,248.46,9,0.03,0,5,2978,0
1184,268.87,16,0.17,0,13,1528,0
6002,18.92,21,0.13,0,20,2032,0
5091,3.71,14,0.08,0,27,1075,0
2517,1.93,9,0.36,0,32,1839,0
4123,119.68,6,0.13,0,35,339,0
5522,86.12,7,0.11,0,9,2425,0
5628,41.92,13,0.11,0,9,783,0
8361,167.5,17,0.24,0,49,1909,0
5873,98.89,20,0.08,0,26,2522,0
8613,498.55,11,0.09,0,2,2512,0
7728,55.26,19,0.2,0,41,647,0
5969,275.66,19,0.08,0,3,188,0
1181,329.66,8,0.24,0,19,290,0
8763,74.06,19,0.02,0,38,2596,0
8236,79.41,6,0.1,0,33,2519,0
2819,0.91,14,0.1,1,45,2148,0
9965,135.81,1,0.76,0,1,33,1
8704,27.08,12,0.11,0,33,2442,0
6609,275.78,21,0.14,0,13,1143,0
2821,260.63,15,0.19,1,30,2090,0
7536,120.83,17,0.13,0,29,194,0
2261,148.67,12,0.12,0,37,2700,0
2240,27.38,14,0.05,0,6,592,0
6022,191.93,18,0.3,0,41,1766,0
783,29.01,14,0.28,0,34,1128,0
933,416.06,6,0.03,0,25,996,0
6203,252.62,12,0.18,0,30,821,0
2413,66.47,18,0.23,0,24,451,0
6998,242.56,18,0.09,0,6,2082,0
9116,64.56,19,0.04,0,35,1982,0
1157,17.27,15,0.12,0,15,2921,0
8108,68.29,14,0.25,0,16,2476,0
5806,9.26,21,0.27,0,27,1327,0
4880,173.73,7,0.07,0,40,2134,0
3310,62.41,20,0.02,1,16,517,0
8962,73.29,12,0.28,0,40,2785,0
1703,37.37,19,0.11,0,21,503,0
2493,143.46,7,0.06,0,34,2615,0
3707,134.35,22,0.26,0,19,1019,0
8277,71.28,10,0.08,1,38,595,0
287,62.66,20,0.01,0,40,1184,0
1609,26.62,19,0.22,0,15,1688,0
6632,14.9,11,0.1,1,37,808,0
8279,50.76,12,0.27,0,13,2465,0
7316,454.21,9,0.2,0,38,2493,0
2253,110.62,16,0.0,0,20,2827,0
7416,78.4,11,0.08,0,45,2741,0
8366,144.23,6,0.35,0,29,213,0
1892,51.33,12,0.04,0,7,1032,0
5063,69.79,7,0.31,0,40,566,0
6121,5.34,13,0.27,0,14,1796,0
564,1.47,14,0.22,0,27,1911,0
292,3.81,6,0.23,0,46,2269,0
4717,90.65,20,0.37,0,14,2157,0
7709,77.08,14,0.37,1,11,1562,0
6350,123.7,21,0.23,0,27,1485,0
170,89.38,22,0.18,0,40,2976,0
268,121.23,19,0.25,0,35,2680,0
4639,139.36,14,0.32,0,2,2821,0
7078,101.45,15,0.28,0,5,2155,0
3356,8.01,20,0.36,0,36,1983,0
8280,2.68,21,0.18,0,5,1595,0
316,119.06,9,0.16,0,45,1831,0
6729,325.82,10,0.38,0,16,2008,0
9496,62.41,22,0.4,0,42,480,0
4068,387.05,13,0.21,0,28,1980,0
246,263.55,8,0.17,0,31,1631,0
253,190.47,12,0.06,0,43,185,0
1112,25.42,8,0.4,0,40,2725,0
4802,7.31,12,0.13,0,46,511,0
1714,61.58,11,0.26,0,35,2849,0
51,349.28,18,0.26,0,5,1927,0
1836,106.85,18,0.04,0,49,2016,0
7897,122.44,18,0.03,0,7,1924,0
3384,30.05,8,0.36,0,14,1966,0
6411,4.9,15,0.0,0,1,1667,0
4314,208.05,12,0.29,0,2,1902,0
873,103.28,14,0.06,0,44,1219,0
1255,115.7,12,0.3,0,47,2177,0
8882,58.5,11,0.03,0,2,875,0
5852,321.25,15,0.14,0,46,706,0
5703,83.15,14,0.01,0,18,1789,0
8104,4.86,19,0.2,0,32,807,0
2099,159.91,22,0.11,0,15,1169,0
5129,42.05,15,0.32,0,25,1842,0
249,331.37,10,0.17,0,25,1825,0
6562,39.09,11,0.25,0,38,1284,0
1340,3.11,8,0.05,0,13,1084,0
7018,8.18,17,0.34,0,13,201,0
2111,15.17,18,0.36,0,23,304,0
1570,60.11,6,0.09,0,44,343,0
1727,71.22,22,0.13,0,35,1644,0
8385,29.83,10,0.27,0,5,1146,0
6941,167.11,8,0.37,0,33,1326,0
4396,184.62,20,0.34,0,22,2018,0
2421,17.44,17,0.16,0,5,1175,0
3046,121.93,20,0.02,0,9,1306,0
5504,67.73,15,0.28,0,4,431,0
3704,188.46,13,0.32,0,1,292,0
8192,50.25,21,0.18,1,17,176,0
5332,38.05,21,0.13,0,33,91,0
9809,429.64,12,0.0,0,8,610,0
448,139.99,18,0.29,0,39,689,0
7895,67.45,6,0.34,0,25,2542,0
8729,44.0,17,0.31,0,38,268,0
7829,82.26,12,0.12,0,44,2867,0
1769,47.14,21,0.36,0,32,2391,0
6809,40.6,11,0.08,0,31,1017,0
4705,53.64,20,0.22,0,3,2648,0
3870,7.27,11,0.22,0,49,1242,0
1656,276.4,19,0.26,0,48,531,0
3188,43.66,15,0.02,0,47,977,0
684,110.46,16,0.18,0,9,1850,0
4171,19.47,19,0.02,0,5,1565,0
4478,44.29,19,0.17,0,18,1282,0
462,104.76,10,0.17,0,38,2799,0
5765,207.74,17,0.19,0,24,2868,0
7523,82.18,12,0.1,0,49,811,0
4503,33.99,9,0.12,0,27,378,0
9710,80.95,18,0.14,1,17,1779,0
319,17.01,17,0.11,0,32,924,0
1146,210.89,12,0.24,0,2,2519,0
5095,4.62,10,0.2,0,47,1568,0
1394,73.35,20,0.08,0,18,2266,0
6624,77.83,19,0.2,0,26,92,0
1502,65.24,19,0.12,0,37,2433,0
6409,71.76,8,0.16,0,16,497,0
377,186.35,6,0.07,0,42,2418,0
411,38.47,14,0.14,0,27,2059,0
1661,91.78,12,0.13,0,41,908,0
3152,28.55,11,0.36,0,44,1109,0
1624,316.12,17,0.31,0,31,1853,0
5610,61.49,15,0.23,0,28,1559,0
8533,81.43,18,0.16,0,22,694,0
5803,31.71,14,0.14,0,26,2771,0
5307,64.81,21,0.01,0,2,2690,0
7087,106.13,15,0.29,0,31,1630,0
8898,86.41,18,0.36,0,34,1622,0
7489,91.45,22,0.06,0,1,2164,0
9616,196.79,20,0.23,0,2,2224,0
9218,241.68,18,0.04,0,24,228,0
1673,202.54,13,0.32,0,2,752,0
2359,76.35,12,0.01,0,7,772,0
8468,73.43,18,0.15,0,29,1365,0
275,71.61,14,0.25,0,1,326,0
2474,128.06,22,0.28,0,3,2034,0
5490,246.63,16,0.11,0,30,1675,0
4772,51.66,10,0.35,0,36,1099,0
2108,236.6,13,0.16,0,36,2897,0
7501,78.28,15,0.13,0,23,2130,0
4415,52.9,15,0.15,0,34,2180,0
8139,77.43,21,0.21,0,17,53,0
8661,56.87,8,0.06,0,11,780,0
8240,16.57,21,0.27,0,21,2950,0
2418,3.98,10,0.15,0,48,1202,0
8772,30.55,15,0.05,0,45,2255,0
2237,222.84,17,0.06,0,4,1166,0
3768,56.89,17,0.25,1,32,2083,0
9792,72.86,11,0.09,0,21,1601,0
9990,1450.87,4,0.82,1,4,15,1
9966,381.87,0,0.71,1,2,36,1
7324,121.36,17,0.33,0,49,908,0
1384,29.86,12,0.29,0,48,1395,0
3102,137.99,11,0.05,0,47,2149,0
3922,51.12,7,0.38,0,31,2284,0
6686,1.63,19,0.03,0,49,1641,0
3195,43.76,10,0.18,0,48,1700,0
1942,40.68,16,0.35,0,46,393,0
7714,59.29,14,0.18,0,8,1757,0
4897,15.92,8,0.28,0,5,2184,0
4783,81.09,10,0.29,0,31,1535,0
1497,96.62,17,0.27,0,17,2356,0
1958,54.69,19,0.29,0,45,1232,0
9172,193.38,18,0.2,0,33,2826,0
9746,116.46,7,0.25,0,16,2209,0
7333,285.05,17,0.33,0,5,287,0
7950,32.69,17,0.28,0,11,2557,0
3018,51.84,22,0.15,0,18,58,0
6747,113.68,18,0.01,0,24,133,0
514,201.04,22,0.0,0,8,805,0
3935,36.7,16,0.08,0,11,2541,0
3026,46.83,7,0.29,0,3,2629,0
1200,13.94,22,0.07,0,29,1467,0
5029,129.49,16,0.15,0,22,2869,0
9785,78.17,13,0.36,0,25,178,0
922,66.83,12,0.18,0,47,1738,0
4650,18.5,21,0.25,0,44,374,0
5333,9.1,15,0.3,0,42,2521,0
1077,48.5,10,0.35,0,16,2051,0
6769,213.11,15,0.1,0,16,1733,0
9411,17.12,19,0.13,0,27,2462,0
1672,210.35,7,0.14,0,26,2945,0
475,75.01,11,0.37,0,40,492,0
9187,130.37,7,0.08,0,44,54,0
8840,5.04,11,0.06,0,49,2190,0
5759,57.58,9,0.19,0,39,144,0
6298,8.69,19,0.28,0,46,151,0
2479,13.33,13,0.32,0,49,1514,0
5494,32.11,19,0.38,0,21,2821,0
3915,337.4,17,0.16,0,5,1360,0
2139,20.75,9,0.13,0,32,834,0
5455,121.75,12,0.38,0,3,182,0
5380,27.22,12,0.24,0,39,2451,0
8986,119.24,22,0.25,0,27,1587,0
4024,174.91,10,0.12,0,37,1006,0
3486,89.85,17,0.14,0,23,1328,0
2456,14.99,11,0.37,0,7,2303,0
2465,96.93,10,0.29,0,13,905,0
8697,329.33,15,0.24,0,11,1483,0
1370,27.12,8,0.31,1,17,796,0
6689,78.41,9,0.32,0,22,1473,0
7457,93.59,13,0.19,0,24,2536,0
9975,1206.75,3,0.66,1,3,31,1
1902,0.52,9,0.37,1,43,2102,0
4872,14.19,12,0.27,0,40,2725,0
4711,54.3,6,0.27,0,28,301,0
7887,23.58,7,0.31,1,3,963,0
1794,114.01,21,0.1,0,43,2473,0
2875,151.58,12,0.18,0,5,641,0
6218,45.66,7,0.03,0,5,2347,0
5214,141.14,17,0.1,0,38,1102,0
2246,73.7,8,0.02,0,3,495,0
1742,132.28,17,0.13,0,48,2620,0
1021,119.54,12,0.26,0,44,919,0
706,460.12,14,0.12,0,15,2713,0
4295,50.47,22,0.22,0,46,999,0
5577,105.04,11,0.01,0,43,2929,0
7167,196.43,19,0.06,0,25,452,0
8178,131.12,11,0.35,0,45,2464,0
909,30.03,6,0.04,0,42,2940,0
5194,265.08,10,0.12,0,9,64,0
3078,11.19,20,0.36,1,18,2073,0
9367,75.79,19,0.38,0,4,2461,0
595,227.1,6,0.21,0,19,483,0
5305,56.71,20,0.11,0,38,2582,0
441,8.87,14,0.25,0,12,1013,0
7607,20.81,17,0.26,0,37,487,0
4093,65.11,19,0.1,0,22,1462,0
6135,1.82,22,0.37,0,42,2680,0
11,2.08,14,0.38,0,45,2226,0
3777,172.03,19,0.37,0,49,1755,0
9000,268.74,7,0.19,0,47,2368,0
3709,33.08,11,0.07,0,33,1815,0
3781,51.0,14,0.14,0,26,1773,0
94,82.39,22,0.27,0,4,1413,0
9240,117.11,17,0.04,0,10,2615,0
3950,26.63,13,0.1,0,2,2621,0
5786,240.31,14,0.23,0,42,61,0
4871,48.15,13,0.28,0,30,397,0
4803,240.16,16,0.35,0,47,144,0
4868,16.08,10,0.36,0,28,803,0
293,172.94,19,0.05,0,36,1081,0
7889,38.07,16,0.33,0,38,2255,0
7406,24.44,15,0.09,0,38,2737,0
5596,64.98,11,0.34,0,48,965,0
2887,70.71,14,0.2,0,11,393,0
6455,237.14,12,0.05,0,18,330,0
2543,187.03,6,0.04,0,42,2943,0
1766,39.26,9,0.27,0,35,1670,0
6801,5.88,13,0.08,0,11,877,0
1878,71.0,16,0.25,0,43,1448,0
1982,162.27,11,0.1,0,38,2363,0
9730,13.43,8,0.39,0,5,636,0
9609,22.99,6,0.33,0,27,1490,0
2686,1.95,17,0.39,0,42,1069,0
8931,50.04,20,0.21,0,30,1913,0
3459,119.45,8,0.11,0,28,229,0
4542,73.0,11,0.38,0,18,1754,0
2179,118.47,21,0.3,0,11,1653,0
4451,54.47,14,0.35,0,14,872,0
3860,179.36,17,0.04,0,29,1674,0
7624,117.32,7,0.02,1,29,1645,0
7655,139.6,11,0.37,0,23,910,0
4520,2.28,13,0.16,0,16,2797,0
2518,64.79,19,0.13,0,33,427,0
4837,47.38,14,0.02,0,22,1057,0
2886,282.66,15,0.02,0,48,1239,0
7282,5.51,19,0.1,0,48,2630,0
6256,79.82,7,0.11,0,9,1517,0
4540,9.19,11,0.13,0,45,376,0
5640,5.02,22,0.32,0,46,352,0
9460,41.81,6,0.17,0,18,2927,0
3482,85.01,10,0.05,0,21,2270,0
1278,431.72,21,0.4,0,26,99,0
3147,225.71,20,0.19,1,11,2803,0
8263,142.05,6,0.12,0,5,1015,0
3206,181.96,21,0.07,0,6,1444,0
9893,2603.43,0,0.75,1,1,17,1
2743,21.79,6,0.24,0,40,1840,0
6077,39.03,13,0.36,0,45,825,0
4048,83.06,20,0.37,0,49,2527,0
5732,43.71,20,0.22,0,33,1435,0
2946,10.82,12,0.04,0,15,746,0
5791,30.81,20,0.27,0,14,2112,0
6795,63.0,19,0.32,0,19,194,0
6544,31.28,21,0.33,0,20,2483,0
701,76.05,13,0.32,0,29,621,0
3575,220.29,16,0.03,0,8,2282,0
7700,32.47,14,0.23,0,5,1389,0
2516,260.89,16,0.32,0,17,1011,0
3001,111.69,12,0.34,0,44,320,0
5821,185.12,6,0.38,0,18,1523,0
8582,146.28,19,0.28,0,6,1529,0
3685,113.13,22,0.02,0,16,1688,0
2996,200.47,13,0.17,0,38,1821,0
4253,41.45,16,0.39,1,14,1457,0
3412,13.94,19,0.28,0,4,50,0
7963,13.81,22,0.36,0,22,1320,0
6310,165.44,9,0.27,0,18,2539,0
8612,241.93,21,0.09,0,18,1019,0
5013,76.65,9,0.08,0,19,2176,0
7751,17.23,8,0.34,1,42,806,0
5980,85.75,15,0.1,0,18,2007,0
4049,190.1,6,0.34,0,10,770,0
4900,241.72,7,0.33,0,49,2788,0
1319,8.52,18,0.06,0,8,960,0
9773,19.31,17,0.24,0,3,1907,0
9138,38.99,9,0.07,0,47,1917,0
7143,149.02,14,0.39,0,37,773,0
1898,20.83,18,0.19,0,13,1584,0
7466,48.38,9,0.24,0,41,2174,0
604,9.29,14,0.18,0,18,1405,0
2847,154.9,8,0.26,0,40,2511,0
8208,6.03,12,0.35,0,36,434,0
394,149.8,22,0.05,0,23,1119,0
4437,43.07,10,0.21,0,23,1189,0
9448,125.9,18,0.09,0,7,2522,0
7235,41.33,11,0.21,0,41,2293,0
5399,50.17,7,0.08,0,6,1271,0
96,68.08,6,0.29,0,31,1059,0
1663,251.82,16,0.3,0,48,2505,0
8971,12.38,17,0.09,0,35,2074,0
5131,81.92,16,0.23,0,47,63,0
1489,49.19,22,0.28,0,42,462,0
8317,201.7,15,0.32,0,37,933,0
2708,30.87,17,0.23,0,25,1551,0
1596,86.37,12,0.37,0,2,211,0
9278,77.91,6,0.12,0,32,2446,0
2378,155.58,19,0.38,0,15,219,0
5141,85.72,12,0.29,0,43,2609,0
6148,66.82,6,0.05,0,23,566,0
8242,113.12,7,0.26,0,43,2277,0
3949,17.8,13,0.18,0,30,2298,0
3934,25.19,21,0.04,0,16,2181,0
4798,152.86,20,0.25,0,47,90,0
4373,5.25,11,0.2,0,39,1035,0
9863,514.04,1,0.91,1,0,47,1
8243,2.47,18,0.34,0,9,580,0
3449,89.93,18,0.32,0,44,290,0
2944,125.32,8,0.05,0,30,1834,0
2466,22.48,22,0.09,0,47,2938,0
8583,216.3,19,0.21,0,45,1512,0
5507,70.14,14,0.37,0,4,2305,0
2699,148.72,15,0.09,0,13,2430,0
2448,21.64,19,0.34,0,7,1050,0
20,34.42,12,0.38,0,49,843,0
2749,166.67,20,0.32,0,28,321,0
5400,201.79,18,0.04,0,6,1284,0
8079,46.16,22,0.2,0,34,2088,0
6872,8.66,7,0.24,0,26,1498,0
4709,171.62,21,0.37,0,38,727,0
9477,385.64,16,0.11,0,11,2823,0
810,12.02,18,0.25,0,3,1421,0
7478,1.28,17,0.24,0,23,2557,0
2274,105.62,18,0.3,0,36,1697,0
1924,43.93,22,0.03,0,23,1829,0
1471,83.71,20,0.28,1,36,2816,0
7935,30.45,8,0.33,0,19,2193,0
7408,352.91,9,0.02,0,23,2077,0
2407,45.35,7,0.23,0,35,2629,0
1143,113.33,17,0.17,0,30,2960,0
1748,30.09,20,0.0,0,6,1096,0
5710,237.5,19,0.1,0,37,1133,0
4976,59.19,12,0.36,0,8,2589,0
7301,13.82,16,0.39,0,14,2299,0
8149,38.7,19,0.03,0,27,2831,0
2834,34.09,10,0.36,0,23,2248,0
3132,173.15,19,0.25,0,13,244,0
1311,8.35,14,0.08,0,34,201,0
8651,21.93,15,0.13,0,14,1359,0
6775,56.18,19,0.09,0,22,2651,0
6757,181.32,9,0.12,0,24,1792,0
621,20.4,8,0.28,0,14,2232,0
2702,373.03,12,0.31,0,6,1622,0
2200,47.87,19,0.26,0,49,1104,0
6197,27.9,17,0.16,0,9,1969,0
8825,210.81,14,0.03,0,49,830,0
1047,26.52,18,0.01,0,9,883,0
5769,31.2,15,0.06,0,30,611,0
9948,1298.36,2,0.86,1,3,20,1
9020,107.57,15,0.36,0,6,2770,0
744,69.86,22,0.33,0,21,1490,0
223,9.84,19,0.06,0,14,2921,0
3150,60.58,8,0.13,0,13,1539,0
626,46.03,16,0.15,0,29,349,0
9335,48.86,18,0.01,0,21,914,0
7567,252.41,21,0.29,0,10,1350,0
4583,152.28,12,0.01,0,48,1397,0
5712,345.23,15,0.07,0,2,121,0
3285,62.79,17,0.25,0,4,1530,0
7586,112.43,10,0.27,0,28,531,0
9647,152.51,22,0.27,0,5,2082,0
1531,37.3,14,0.29,0,5,849,0
9686,59.89,20,0.22,0,45,1854,0
354,17.79,20,0.0,0,12,687,0
2475,76.23,22,0.05,0,4,2218,0
8014,25.0,10,0.27,0,27,2109,0
6476,258.57,21,0.32,0,32,2938,0
6450,80.23,13,0.23,0,2,396,0
240,19.49,20,0.09,0,8,1209,0
2626,332.64,18,0.35,0,39,1612,0
9787,9.34,20,0.15,0,33,1788,0
7199,269.48,14,0.13,0,43,323,0
7693,29.66,16,0.25,0,11,193,0
2998,37.08,11,0.22,0,22,2419,0
6441,31.32,11,0.12,0,21,1560,0
4563,211.82,6,0.06,0,10,2820,0
8615,26.53,15,0.17,0,42,2678,0
1480,57.2,11,0.1,0,28,547,0
1019,247.09,15,0.36,1,44,1363,0
3095,20.89,6,0.01,0,46,2502,0
6183,12.37,10,0.02,0,17,553,0
4961,78.9,22,0.08,0,4,1517,0
8493,63.23,17,0.12,0,4,1468,0
1104,262.77,8,0.13,1,20,933,0
6082,336.73,14,0.22,0,47,2023,0
9526,61.75,20,0.32,0,22,2845,0
5191,40.37,12,0.23,0,38,1921,0
4182,111.63,16,0.29,0,31,1560,0
4468,17.29,9,0.4,0,46,658,0
1627,22.43,7,0.01,0,18,1930,0
6718,57.59,18,0.3,0,29,2945,0
3799,18.94,11,0.22,0,4,2725,0
3054,33.89,19,0.04,0,29,2042,0
2868,142.2,13,0.35,0,15,2251,0
1433,67.11,9,0.19,0,21,1339,0
7984,24.81,7,0.25,0,26,1360,0
9347,139.6,13,0.07,0,14,721,0
9420,72.87,12,0.24,0,18,1963,0
4077,56.05,18,0.35,0,16,79,0
218,137.24,6,0.21,0,25,2467,0
3556,97.82,22,0.11,0,49,1163,0
7937,71.29,6,0.25,0,38,693,0
8422,29.26,7,0.38,0,46,1636,0
1035,8.01,8,0.05,0,35,1658,0
3774,132.05,20,0.34,0,33,1248,0
4133,108.42,10,0.28,0,40,879,0
2336,48.42,8,0.36,0,33,2300,0
6493,52.9,11,0.14,0,46,2537,0
1483,78.63,11,0.19,0,31,1977,0
907,170.07,9,0.36,0,23,2453,0
6089,123.55,6,0.07,0,3,1469,0
6467,77.25,20,0.05,0,17,2757,0
5677,86.7,21,0.23,0,32,2123,0
2771,7.93,13,0.1,0,8,472,0
1806,149.01,20,0.27,0,18,100,0
7375,12.89,16,0.06,0,49,2047,0
2115,106.22,19,0.08,0,38,97,0
4535,81.0,21,0.32,1,19,1295,0
